client_id,age,job,marital,education,credit_default,mortgage
39431,33,university_degree,single,university_degree,False,False
39432,48,professional_course,married,professional_course,False,True
39433,49,high_school,married,high_school,False,False
39434,42,basic_4y,divorced,basic_4y,False,True
39435,33,university_degree,single,university_degree,False,True
39436,58,professional_course,single,professional_course,False,False
39437,56,high_school,married,high_school,False,False
39438,59,basic_4y,married,basic_4y,False,False
39439,33,university_degree,single,university_degree,False,True
39440,35,university_degree,married,university_degree,False,True
39441,63,high_school,married,high_school,False,False
39442,33,university_degree,single,university_degree,False,False
39443,26,university_degree,single,university_degree,False,True
39444,80,basic_4y,married,basic_4y,False,True
39445,49,university_degree,married,university_degree,False,True
39446,20,basic_4y,single,basic_4y,False,True
39447,20,basic_4y,single,basic_4y,False,True
39448,53,basic_4y,married,basic_4y,False,True
39449,36,basic_9y,single,basic_9y,False,True
39450,48,university_degree,married,university_degree,False,True
39451,48,university_degree,married,university_degree,False,False
39452,74,university_degree,married,university_degree,False,False
39453,48,university_degree,married,university_degree,False,True
39454,48,university_degree,married,university_degree,False,True
39455,35,university_degree,married,university_degree,False,True
39456,37,university_degree,married,university_degree,False,True
39457,46,basic_4y,single,basic_4y,False,False
39458,58,professional_course,married,professional_course,False,True
39459,22,high_school,single,high_school,False,False
39460,35,professional_course,married,professional_course,False,True
39461,68,basic_4y,married,basic_4y,False,True
39462,41,university_degree,married,university_degree,False,True
39463,68,university_degree,married,university_degree,False,True
39464,55,professional_course,married,professional_course,False,True
39465,50,university_degree,single,university_degree,False,True
39466,82,basic_4y,divorced,basic_4y,False,True
39467,25,,single,,False,False
39468,29,university_degree,single,university_degree,False,True
39469,25,,single,,False,False
39470,54,high_school,married,high_school,False,False
39471,82,basic_4y,divorced,basic_4y,False,False
39472,74,basic_4y,divorced,basic_4y,False,True
39473,74,basic_4y,divorced,basic_4y,False,False
39474,74,basic_4y,married,basic_4y,False,False
39475,85,basic_4y,married,basic_4y,False,False
39476,85,basic_4y,married,basic_4y,False,True
39477,85,basic_4y,married,basic_4y,False,False
39478,75,high_school,divorced,high_school,False,False
39479,85,basic_4y,married,basic_4y,False,True
39480,70,basic_4y,married,basic_4y,False,True
39481,45,,married,,False,True
39482,61,high_school,married,high_school,False,True
39483,49,high_school,divorced,high_school,False,False
39484,66,basic_4y,divorced,basic_4y,False,True
39485,57,basic_4y,married,basic_4y,False,True
39486,80,basic_4y,divorced,basic_4y,False,True
39487,80,basic_4y,divorced,basic_4y,False,True
39488,80,basic_4y,divorced,basic_4y,False,True
39489,80,basic_4y,divorced,basic_4y,False,True
39490,57,basic_4y,married,basic_4y,False,False
39491,58,basic_9y,married,basic_9y,False,True
39492,53,university_degree,married,university_degree,False,True
39493,80,basic_4y,divorced,basic_4y,False,True
39494,57,high_school,married,high_school,False,True
39495,77,high_school,married,high_school,False,True
39496,59,high_school,divorced,high_school,False,True
39497,44,high_school,married,high_school,False,True
39498,80,basic_4y,divorced,basic_4y,False,True
39499,32,university_degree,single,university_degree,False,True
39500,43,university_degree,divorced,university_degree,False,False
39501,41,university_degree,married,university_degree,False,True
39502,63,basic_9y,married,basic_9y,False,True
39503,47,high_school,married,high_school,False,True
39504,73,professional_course,single,professional_course,False,False
39505,26,high_school,single,high_school,False,True
39506,25,university_degree,single,university_degree,False,False
39507,62,,married,,False,True
39508,71,basic_4y,married,basic_4y,False,False
39509,29,university_degree,single,university_degree,False,True
39510,46,high_school,married,high_school,False,False
39511,38,university_degree,divorced,university_degree,False,True
39512,29,university_degree,married,university_degree,False,True
39513,32,professional_course,married,professional_course,False,False
39514,46,high_school,married,high_school,False,True
39515,29,university_degree,married,university_degree,False,True
39516,30,high_school,single,high_school,False,True
39517,20,high_school,single,high_school,False,False
39518,46,high_school,married,high_school,False,True
39519,24,high_school,single,high_school,False,False
39520,71,basic_4y,married,basic_4y,False,False
39521,24,high_school,single,high_school,False,False
39522,71,basic_4y,married,basic_4y,False,False
39523,29,university_degree,married,university_degree,False,False
39524,24,high_school,single,high_school,False,True
39525,27,university_degree,single,university_degree,False,True
39526,39,university_degree,married,university_degree,False,False
39527,24,basic_9y,single,basic_9y,False,True
39528,24,basic_9y,single,basic_9y,False,True
39529,27,university_degree,single,university_degree,False,True
39530,37,high_school,married,high_school,False,False
39531,30,university_degree,single,university_degree,False,True
39532,20,,single,,False,True
39533,44,,married,,False,False
39534,29,high_school,single,high_school,False,False
39535,48,professional_course,single,professional_course,False,True
39536,20,,single,,False,True
39537,52,,married,,False,True
39538,52,,married,,False,True
39539,28,,single,,False,True
39540,33,university_degree,married,university_degree,False,True
39541,52,,married,,False,False
39542,50,basic_9y,married,basic_9y,False,True
39543,33,university_degree,married,university_degree,False,False
39544,29,,single,,False,True
39545,38,high_school,single,high_school,False,True
39546,61,basic_9y,married,basic_9y,False,False
39547,31,university_degree,single,university_degree,False,False
39548,36,,married,,False,False
39549,37,professional_course,married,professional_course,False,False
39550,26,university_degree,single,university_degree,False,True
39551,35,university_degree,single,university_degree,False,True
39552,29,,single,,False,True
39553,36,professional_course,married,professional_course,False,True
39554,52,university_degree,married,university_degree,False,False
39555,33,university_degree,single,university_degree,False,True
39556,38,high_school,single,high_school,False,True
39557,34,professional_course,married,professional_course,False,True
39558,36,,married,,False,False
39559,30,university_degree,married,university_degree,False,True
39560,20,,single,,False,False
39561,35,university_degree,married,university_degree,False,False
39562,36,,married,,False,True
39563,28,university_degree,single,university_degree,False,False
39564,28,university_degree,single,university_degree,False,True
39565,31,university_degree,single,university_degree,False,True
39566,21,high_school,single,high_school,False,True
39567,20,,single,,False,True
39568,37,university_degree,married,university_degree,False,False
39569,39,high_school,married,high_school,False,True
39570,52,university_degree,married,university_degree,False,False
39571,29,university_degree,single,university_degree,False,False
39572,30,university_degree,single,university_degree,False,False
39573,30,professional_course,single,professional_course,False,False
39574,48,basic_9y,married,basic_9y,False,True
39575,18,,single,,False,True
39576,18,,single,,False,True
39577,79,basic_9y,married,basic_9y,False,False
39578,79,basic_9y,married,basic_9y,False,False
39579,43,professional_course,single,professional_course,False,False
39580,52,university_degree,married,university_degree,False,True
39581,24,high_school,single,high_school,False,True
39582,52,university_degree,married,university_degree,False,False
39583,19,basic_9y,single,basic_9y,False,True
39584,29,high_school,single,high_school,False,False
39585,51,high_school,married,high_school,False,False
39586,32,,single,,False,True
39587,37,university_degree,married,university_degree,False,True
39588,24,high_school,single,high_school,False,False
39589,24,high_school,single,high_school,False,True
39590,24,high_school,single,high_school,False,True
39591,24,high_school,single,high_school,False,True
39592,52,university_degree,married,university_degree,False,True
39593,18,,single,,False,False
39594,29,university_degree,single,university_degree,False,False
39595,29,university_degree,single,university_degree,False,True
39596,44,basic_6y,single,basic_6y,False,False
39597,27,high_school,married,high_school,False,True
39598,20,,single,,False,True
39599,48,university_degree,single,university_degree,False,True
39600,46,basic_9y,married,basic_9y,False,True
39601,72,basic_4y,married,basic_4y,False,True
39602,36,professional_course,married,professional_course,False,True
39603,37,university_degree,married,university_degree,False,True
39604,33,high_school,married,high_school,False,False
39605,52,university_degree,married,university_degree,False,True
39606,52,university_degree,married,university_degree,False,False
39607,52,university_degree,married,university_degree,False,False
39608,52,university_degree,married,university_degree,False,True
39609,19,basic_4y,single,basic_4y,False,True
39610,18,,single,,False,True
39611,52,university_degree,married,university_degree,False,False
39612,62,professional_course,married,professional_course,False,False
39613,31,,single,,False,False
39614,78,basic_4y,divorced,basic_4y,False,True
39615,37,high_school,married,high_school,False,False
39616,44,university_degree,married,university_degree,False,True
39617,30,high_school,single,high_school,False,False
39618,44,university_degree,married,university_degree,False,False
39619,30,high_school,single,high_school,False,False
39620,60,professional_course,married,professional_course,False,True
39621,44,university_degree,married,university_degree,False,False
39622,42,basic_4y,single,basic_4y,False,True
39623,44,university_degree,single,university_degree,False,True
39624,33,basic_6y,married,basic_6y,False,False
39625,82,high_school,married,high_school,False,True
39626,22,,single,,False,True
39627,38,professional_course,married,professional_course,False,False
39628,41,university_degree,married,university_degree,False,False
39629,38,professional_course,married,professional_course,False,True
39630,46,high_school,single,high_school,False,True
39631,56,professional_course,married,professional_course,False,True
39632,24,high_school,single,high_school,False,True
39633,34,,married,,False,True
39634,54,university_degree,married,university_degree,False,True
39635,50,university_degree,married,university_degree,False,False
39636,59,basic_4y,divorced,basic_4y,False,True
39637,58,high_school,married,high_school,False,True
39638,50,university_degree,married,university_degree,False,True
39639,77,university_degree,married,university_degree,False,True
39640,66,,married,,False,True
39641,50,high_school,married,high_school,False,True
39642,61,university_degree,married,university_degree,False,False
39643,48,professional_course,married,professional_course,False,False
39644,48,professional_course,married,professional_course,False,True
39645,50,high_school,married,high_school,False,False
39646,40,professional_course,married,professional_course,False,True
39647,30,high_school,single,high_school,False,True
39648,60,,married,,False,True
39649,48,professional_course,married,professional_course,False,False
39650,77,university_degree,married,university_degree,False,True
39651,30,high_school,single,high_school,False,False
39652,47,university_degree,married,university_degree,False,True
39653,34,university_degree,single,university_degree,False,True
39654,45,professional_course,married,professional_course,False,True
39655,92,,married,,False,True
39656,58,university_degree,married,university_degree,False,False
39657,31,university_degree,married,university_degree,False,True
39658,41,basic_9y,married,basic_9y,False,True
39659,28,high_school,single,high_school,False,True
39660,29,university_degree,single,university_degree,False,False
39661,39,high_school,married,high_school,False,True
39662,70,basic_4y,married,basic_4y,False,True
39663,40,basic_9y,single,basic_9y,False,True
39664,40,basic_9y,single,basic_9y,False,True
39665,28,high_school,single,high_school,False,True
39666,60,,married,,False,True
39667,29,university_degree,married,university_degree,False,True
39668,52,university_degree,married,university_degree,False,False
39669,52,university_degree,married,university_degree,False,False
39670,30,high_school,single,high_school,False,True
39671,47,professional_course,divorced,professional_course,False,False
39672,32,university_degree,married,university_degree,False,False
39673,41,university_degree,married,university_degree,False,True
39674,68,basic_4y,married,basic_4y,False,True
39675,33,professional_course,married,professional_course,False,True
39676,76,basic_4y,married,basic_4y,False,True
39677,65,university_degree,married,university_degree,False,True
39678,77,,married,,False,True
39679,33,professional_course,married,professional_course,False,True
39680,52,university_degree,married,university_degree,False,True
39681,33,university_degree,single,university_degree,False,True
39682,71,basic_4y,married,basic_4y,False,True
39683,29,university_degree,single,university_degree,False,True
39684,63,professional_course,married,professional_course,False,True
39685,33,university_degree,married,university_degree,False,True
39686,33,university_degree,married,university_degree,False,True
39687,54,professional_course,married,professional_course,False,False
39688,60,basic_4y,married,basic_4y,False,True
39689,33,university_degree,married,university_degree,False,False
39690,63,professional_course,married,professional_course,False,True
39691,33,university_degree,married,university_degree,False,True
39692,74,university_degree,divorced,university_degree,False,True
39693,47,university_degree,divorced,university_degree,False,True
39694,50,high_school,married,high_school,False,False
39695,29,high_school,married,high_school,False,False
39696,48,university_degree,divorced,university_degree,False,False
39697,28,high_school,single,high_school,False,False
39698,68,professional_course,married,professional_course,False,False
39699,68,professional_course,married,professional_course,False,False
39700,45,university_degree,married,university_degree,False,True
39701,45,basic_9y,married,basic_9y,False,True
39702,46,university_degree,married,university_degree,False,False
39703,31,professional_course,married,professional_course,False,True
39704,58,university_degree,married,university_degree,False,True
39705,31,high_school,single,high_school,False,False
39706,34,high_school,married,high_school,False,True
39707,46,university_degree,married,university_degree,False,False
39708,28,university_degree,single,university_degree,False,False
39709,31,basic_9y,single,basic_9y,False,True
39710,31,basic_9y,single,basic_9y,False,False
39711,61,basic_6y,married,basic_6y,False,True
39712,41,,married,,False,True
39713,34,university_degree,married,university_degree,False,False
39714,34,university_degree,married,university_degree,False,True
39715,29,high_school,single,high_school,False,True
39716,45,high_school,married,high_school,False,False
39717,28,university_degree,single,university_degree,False,False
39718,24,high_school,single,high_school,False,False
39719,80,basic_4y,married,basic_4y,False,False
39720,51,university_degree,married,university_degree,False,True
39721,36,professional_course,divorced,professional_course,False,True
39722,79,basic_9y,married,basic_9y,False,True
39723,24,high_school,single,high_school,False,True
39724,76,basic_4y,divorced,basic_4y,False,True
39725,45,university_degree,single,university_degree,False,False
39726,20,,single,,False,False
39727,20,,single,,False,False
39728,36,university_degree,married,university_degree,False,False
39729,36,university_degree,married,university_degree,False,True
39730,77,basic_4y,divorced,basic_4y,False,False
39731,22,high_school,single,high_school,False,True
39732,46,professional_course,married,professional_course,False,True
39733,69,high_school,married,high_school,False,False
39734,92,,divorced,,False,False
39735,64,,married,,False,True
39736,31,university_degree,divorced,university_degree,False,False
39737,84,basic_9y,married,basic_9y,False,True
39738,28,university_degree,single,university_degree,False,False
39739,28,high_school,married,high_school,False,False
39740,70,high_school,divorced,high_school,False,True
39741,29,high_school,single,high_school,False,True
39742,60,high_school,married,high_school,False,False
39743,49,university_degree,married,university_degree,False,False
39744,49,university_degree,married,university_degree,False,True
39745,36,university_degree,married,university_degree,False,True
39746,37,university_degree,divorced,university_degree,False,True
39747,40,basic_9y,divorced,basic_9y,False,True
39748,43,high_school,single,high_school,False,False
39749,43,professional_course,married,professional_course,False,False
39750,34,professional_course,married,professional_course,False,True
39751,54,basic_9y,divorced,basic_9y,False,True
39752,79,high_school,married,high_school,False,True
39753,38,basic_9y,single,basic_9y,False,False
39754,37,university_degree,divorced,university_degree,False,True
39755,61,,married,,False,False
39756,22,high_school,single,high_school,False,True
39757,35,high_school,married,high_school,False,True
39758,33,university_degree,married,university_degree,False,True
39759,23,high_school,married,high_school,False,False
39760,32,university_degree,single,university_degree,False,False
39761,25,high_school,single,high_school,False,True
39762,74,professional_course,married,professional_course,False,False
39763,29,professional_course,married,professional_course,False,False
39764,30,university_degree,single,university_degree,False,False
39765,26,basic_4y,married,basic_4y,False,False
39766,72,university_degree,single,university_degree,False,True
39767,33,university_degree,married,university_degree,False,True
39768,72,university_degree,single,university_degree,False,False
39769,30,university_degree,married,university_degree,False,False
39770,49,professional_course,married,professional_course,False,True
39771,31,high_school,single,high_school,False,True
39772,56,basic_9y,married,basic_9y,False,False
39773,29,high_school,single,high_school,False,False
39774,27,basic_9y,single,basic_9y,False,True
39775,47,university_degree,single,university_degree,False,True
39776,31,high_school,single,high_school,False,False
39777,31,high_school,single,high_school,False,False
39778,49,university_degree,single,university_degree,False,False
39779,42,high_school,single,high_school,False,True
39780,47,university_degree,single,university_degree,False,True
39781,37,university_degree,single,university_degree,False,True
39782,29,university_degree,married,university_degree,False,True
39783,29,basic_9y,single,basic_9y,False,False
39784,25,,single,,False,True
39785,25,,single,,False,True
39786,76,basic_4y,married,basic_4y,False,True
39787,25,,single,,False,True
39788,25,,single,,False,True
39789,39,high_school,married,high_school,False,True
39790,28,high_school,married,high_school,False,True
39791,29,university_degree,married,university_degree,False,False
39792,23,professional_course,single,professional_course,False,True
39793,59,professional_course,divorced,professional_course,False,False
39794,30,professional_course,single,professional_course,False,False
39795,76,basic_4y,married,basic_4y,False,False
39796,51,university_degree,married,university_degree,False,True
39797,39,university_degree,married,university_degree,False,False
39798,20,professional_course,single,professional_course,False,True
39799,40,basic_6y,married,basic_6y,False,True
39800,52,university_degree,divorced,university_degree,False,True
39801,34,basic_9y,married,basic_9y,False,False
39802,22,university_degree,single,university_degree,False,False
39803,48,high_school,divorced,high_school,False,False
39804,29,professional_course,single,professional_course,False,True
39805,29,university_degree,single,university_degree,False,True
39806,34,high_school,married,high_school,False,True
39807,34,high_school,married,high_school,False,True
39808,32,professional_course,single,professional_course,False,True
39809,31,high_school,married,high_school,False,False
39810,52,university_degree,married,university_degree,False,True
39811,38,basic_6y,married,basic_6y,False,False
39812,38,basic_6y,married,basic_6y,False,False
39813,38,basic_6y,married,basic_6y,False,True
39814,29,high_school,single,high_school,False,False
39815,28,high_school,married,high_school,False,False
39816,47,high_school,divorced,high_school,False,True
39817,48,high_school,married,high_school,False,True
39818,32,basic_9y,single,basic_9y,False,True
39819,35,professional_course,single,professional_course,False,False
39820,35,professional_course,single,professional_course,False,True
39821,47,basic_9y,married,basic_9y,False,False
39822,47,basic_9y,married,basic_9y,False,False
39823,21,high_school,single,high_school,False,True
39824,29,university_degree,single,university_degree,False,True
39825,26,high_school,single,high_school,False,False
39826,37,high_school,married,high_school,False,True
39827,34,high_school,married,high_school,False,True
39828,29,university_degree,single,university_degree,False,True
39829,34,university_degree,married,university_degree,False,False
39830,33,university_degree,single,university_degree,False,False
39831,44,university_degree,married,university_degree,False,True
39832,38,high_school,single,high_school,False,False
39833,29,university_degree,single,university_degree,False,True
39834,44,university_degree,married,university_degree,False,False
39835,28,high_school,married,high_school,False,False
39836,27,university_degree,single,university_degree,False,False
39837,29,university_degree,single,university_degree,False,False
39838,27,high_school,married,high_school,False,True
39839,28,university_degree,single,university_degree,False,False
39840,37,university_degree,married,university_degree,False,True
39841,37,university_degree,married,university_degree,False,False
39842,35,university_degree,single,university_degree,False,False
39843,50,university_degree,married,university_degree,False,False
39844,36,university_degree,divorced,university_degree,False,True
39845,23,high_school,single,high_school,False,True
39846,39,university_degree,married,university_degree,False,True
39847,89,basic_4y,divorced,basic_4y,False,False
39848,30,university_degree,married,university_degree,False,True
39849,21,high_school,single,high_school,False,True
39850,39,university_degree,married,university_degree,False,False
39851,30,university_degree,married,university_degree,False,False
39852,36,university_degree,single,university_degree,False,False
39853,39,university_degree,married,university_degree,False,True
39854,59,basic_4y,married,basic_4y,False,True
39855,35,university_degree,single,university_degree,False,False
39856,35,university_degree,single,university_degree,False,True
39857,22,high_school,single,high_school,False,False
39858,28,university_degree,single,university_degree,False,False
39859,37,university_degree,married,university_degree,False,True
39860,44,high_school,single,high_school,False,False
39861,33,high_school,married,high_school,False,False
39862,27,university_degree,married,university_degree,False,True
39863,29,university_degree,single,university_degree,False,True
39864,25,high_school,single,high_school,False,False
39865,27,university_degree,single,university_degree,False,False
39866,31,professional_course,married,professional_course,False,True
39867,29,high_school,married,high_school,False,True
39868,56,basic_6y,married,basic_6y,False,True
39869,60,basic_4y,married,basic_4y,False,True
39870,29,high_school,married,high_school,False,False
39871,31,professional_course,married,professional_course,False,True
39872,31,professional_course,married,professional_course,False,True
39873,37,university_degree,married,university_degree,False,True
39874,35,university_degree,divorced,university_degree,False,True
39875,31,professional_course,married,professional_course,False,True
39876,29,high_school,married,high_school,False,True
39877,39,university_degree,single,university_degree,False,True
39878,33,basic_9y,married,basic_9y,False,True
39879,29,high_school,married,high_school,False,True
39880,24,high_school,single,high_school,False,False
39881,28,university_degree,single,university_degree,False,True
39882,36,high_school,married,high_school,False,False
39883,28,university_degree,single,university_degree,False,True
39884,29,professional_course,divorced,professional_course,False,True
39885,43,professional_course,married,professional_course,False,True
39886,38,high_school,single,high_school,False,True
39887,24,high_school,single,high_school,False,True
39888,24,high_school,single,high_school,False,True
39889,28,university_degree,single,university_degree,False,True
39890,78,,divorced,,False,False
39891,24,high_school,single,high_school,False,False
39892,78,,divorced,,False,False
39893,65,,married,,False,True
39894,26,university_degree,single,university_degree,False,False
39895,33,university_degree,married,university_degree,False,False
39896,70,basic_4y,married,basic_4y,False,False
39897,62,high_school,divorced,high_school,False,True
39898,41,university_degree,married,university_degree,False,True
39899,30,high_school,married,high_school,False,True
39900,34,university_degree,single,university_degree,False,True
39901,27,professional_course,single,professional_course,False,False
39902,27,professional_course,single,professional_course,False,False
39903,18,basic_4y,single,basic_4y,False,True
39904,24,high_school,single,high_school,False,False
39905,36,university_degree,married,university_degree,False,False
39906,36,university_degree,married,university_degree,False,False
39907,32,university_degree,single,university_degree,False,False
39908,45,university_degree,divorced,university_degree,False,False
39909,27,high_school,single,high_school,False,True
39910,36,university_degree,single,university_degree,False,True
39911,36,university_degree,single,university_degree,False,False
39912,36,high_school,single,high_school,False,True
39913,35,professional_course,divorced,professional_course,False,False
39914,36,university_degree,single,university_degree,False,True
39915,36,high_school,single,high_school,False,False
39916,35,professional_course,divorced,professional_course,False,True
39917,37,high_school,married,high_school,False,False
39918,40,basic_9y,married,basic_9y,False,True
39919,24,high_school,single,high_school,False,False
39920,33,university_degree,single,university_degree,False,True
39921,22,high_school,single,high_school,False,True
39922,59,professional_course,married,professional_course,False,False
39923,74,basic_4y,divorced,basic_4y,False,False
39924,30,university_degree,single,university_degree,False,True
39925,44,professional_course,divorced,professional_course,False,True
39926,43,university_degree,married,university_degree,False,False
39927,44,professional_course,divorced,professional_course,False,True
39928,31,high_school,single,high_school,False,True
39929,37,university_degree,single,university_degree,False,True
39930,30,university_degree,single,university_degree,False,False
39931,38,university_degree,single,university_degree,False,True
39932,68,basic_4y,married,basic_4y,False,True
39933,25,basic_9y,single,basic_9y,False,False
39934,33,high_school,single,high_school,False,False
39935,33,high_school,married,high_school,False,False
39936,26,high_school,single,high_school,False,True
39937,39,university_degree,married,university_degree,False,True
39938,47,professional_course,divorced,professional_course,False,True
39939,69,professional_course,divorced,professional_course,False,False
39940,37,university_degree,single,university_degree,False,True
39941,23,basic_6y,single,basic_6y,False,False
39942,30,university_degree,married,university_degree,False,False
39943,30,university_degree,married,university_degree,False,False
39944,36,university_degree,married,university_degree,False,True
39945,53,high_school,married,high_school,False,True
39946,36,professional_course,married,professional_course,False,True
39947,83,basic_4y,divorced,basic_4y,False,False
39948,37,university_degree,single,university_degree,False,False
39949,69,professional_course,divorced,professional_course,False,True
39950,27,university_degree,single,university_degree,False,True
39951,53,university_degree,divorced,university_degree,False,True
39952,33,high_school,married,high_school,False,True
39953,37,university_degree,married,university_degree,False,True
39954,51,university_degree,married,university_degree,False,False
39955,51,university_degree,married,university_degree,False,True
39956,32,university_degree,married,university_degree,False,False
39957,53,university_degree,divorced,university_degree,False,False
39958,51,basic_4y,married,basic_4y,False,False
39959,34,university_degree,single,university_degree,False,True
39960,32,high_school,single,high_school,False,False
39961,32,high_school,single,high_school,False,False
39962,37,university_degree,married,university_degree,False,False
39963,37,university_degree,married,university_degree,False,False
39964,62,high_school,married,high_school,False,True
39965,35,university_degree,married,university_degree,False,True
39966,37,university_degree,married,university_degree,False,False
39967,68,basic_4y,married,basic_4y,False,True
39968,37,university_degree,married,university_degree,False,False
39969,38,university_degree,single,university_degree,False,True
39970,36,university_degree,married,university_degree,False,False
39971,81,high_school,divorced,high_school,False,False
39972,34,university_degree,single,university_degree,False,False
39973,50,basic_4y,married,basic_4y,False,False
39974,76,professional_course,married,professional_course,False,True
39975,76,professional_course,married,professional_course,False,True
39976,56,high_school,married,high_school,False,False
39977,64,professional_course,married,professional_course,False,False
39978,27,basic_4y,single,basic_4y,False,False
39979,27,high_school,single,high_school,False,False
39980,23,basic_9y,single,basic_9y,False,True
39981,35,university_degree,married,university_degree,False,True
39982,25,high_school,single,high_school,False,True
39983,38,basic_6y,married,basic_6y,False,False
39984,38,basic_6y,married,basic_6y,False,True
39985,27,high_school,single,high_school,False,False
39986,32,university_degree,single,university_degree,False,False
39987,30,professional_course,single,professional_course,False,True
39988,33,university_degree,married,university_degree,False,False
39989,34,university_degree,single,university_degree,False,True
39990,32,basic_4y,married,basic_4y,False,True
39991,26,professional_course,single,professional_course,False,False
39992,26,high_school,married,high_school,False,False
39993,27,university_degree,single,university_degree,False,True
39994,52,university_degree,married,university_degree,False,True
39995,26,high_school,married,high_school,False,False
39996,30,university_degree,single,university_degree,False,True
39997,27,university_degree,single,university_degree,False,True
39998,33,high_school,married,high_school,False,True
39999,56,basic_4y,married,basic_4y,False,True
40000,29,high_school,single,high_school,False,True
40001,86,basic_9y,single,basic_9y,False,False
40002,21,high_school,single,high_school,False,True
40003,29,high_school,single,high_school,False,False
40004,26,high_school,married,high_school,False,True
40005,66,basic_4y,married,basic_4y,False,False
40006,31,university_degree,single,university_degree,False,True
40007,52,university_degree,married,university_degree,False,True
40008,26,high_school,married,high_school,False,False
40009,37,high_school,single,high_school,False,True
40010,37,high_school,single,high_school,False,False
40011,35,university_degree,married,university_degree,False,True
40012,34,high_school,married,high_school,False,True
40013,29,high_school,single,high_school,False,False
40014,60,university_degree,married,university_degree,False,True
40015,37,high_school,single,high_school,False,False
40016,27,high_school,single,high_school,False,False
40017,38,high_school,married,high_school,False,False
40018,33,university_degree,married,university_degree,False,False
40019,38,high_school,divorced,high_school,False,False
40020,39,basic_6y,married,basic_6y,False,True
40021,27,high_school,single,high_school,False,False
40022,37,university_degree,single,university_degree,False,True
40023,33,university_degree,married,university_degree,False,True
40024,37,university_degree,single,university_degree,False,True
40025,55,university_degree,married,university_degree,False,True
40026,35,university_degree,single,university_degree,False,False
40027,27,high_school,single,high_school,False,False
40028,25,basic_9y,single,basic_9y,False,False
40029,55,university_degree,married,university_degree,False,True
40030,48,university_degree,single,university_degree,False,True
40031,52,high_school,single,high_school,False,False
40032,41,university_degree,divorced,university_degree,False,False
40033,34,university_degree,single,university_degree,False,True
40034,25,high_school,married,high_school,False,True
40035,32,university_degree,married,university_degree,False,True
40036,41,university_degree,divorced,university_degree,False,False
40037,33,university_degree,single,university_degree,False,True
40038,41,university_degree,divorced,university_degree,False,True
40039,33,university_degree,single,university_degree,False,True
40040,30,university_degree,single,university_degree,False,True
40041,21,basic_9y,single,basic_9y,False,True
40042,46,high_school,married,high_school,False,True
40043,46,high_school,married,high_school,False,True
40044,30,university_degree,single,university_degree,False,False
40045,83,basic_4y,divorced,basic_4y,False,True
40046,29,high_school,single,high_school,False,False
40047,35,university_degree,single,university_degree,False,False
40048,46,high_school,married,high_school,False,True
40049,43,university_degree,married,university_degree,False,False
40050,83,basic_4y,divorced,basic_4y,False,True
40051,21,basic_9y,single,basic_9y,False,True
40052,35,university_degree,single,university_degree,False,True
40053,55,high_school,married,high_school,False,False
40054,33,high_school,married,high_school,False,True
40055,35,high_school,married,high_school,False,True
40056,36,high_school,married,high_school,False,False
40057,34,high_school,single,high_school,False,False
40058,57,basic_4y,married,basic_4y,False,True
40059,58,high_school,married,high_school,False,True
40060,75,university_degree,married,university_degree,False,True
40061,29,high_school,single,high_school,False,True
40062,37,high_school,married,high_school,False,False
40063,21,,single,,False,True
40064,25,high_school,single,high_school,False,False
40065,21,,single,,False,False
40066,21,,single,,False,False
40067,21,,single,,False,True
40068,32,university_degree,single,university_degree,False,False
40069,39,professional_course,married,professional_course,False,True
40070,58,high_school,married,high_school,False,True
40071,25,high_school,single,high_school,False,False
40072,37,high_school,married,high_school,False,True
40073,34,university_degree,single,university_degree,False,False
40074,21,,single,,False,False
40075,25,high_school,single,high_school,False,True
40076,73,professional_course,divorced,professional_course,False,True
40077,34,university_degree,married,university_degree,False,True
40078,72,basic_4y,married,basic_4y,False,False
40079,26,high_school,married,high_school,False,True
40080,72,basic_4y,married,basic_4y,False,True
40081,72,basic_4y,married,basic_4y,False,True
40082,32,university_degree,single,university_degree,False,True
40083,46,university_degree,married,university_degree,False,True
40084,32,university_degree,married,university_degree,False,False
40085,79,basic_4y,married,basic_4y,False,False
40086,33,professional_course,single,professional_course,False,False
40087,33,university_degree,married,university_degree,False,True
40088,26,high_school,single,high_school,False,True
40089,33,basic_9y,married,basic_9y,False,False
40090,59,basic_4y,divorced,basic_4y,False,False
40091,39,university_degree,divorced,university_degree,False,True
40092,36,university_degree,single,university_degree,False,True
40093,59,basic_4y,divorced,basic_4y,False,False
40094,39,university_degree,divorced,university_degree,False,False
40095,28,high_school,single,high_school,False,False
40096,62,,married,,False,False
40097,35,professional_course,single,professional_course,False,False
40098,62,,married,,False,False
40099,62,,married,,False,False
40100,62,,married,,False,True
40101,27,university_degree,single,university_degree,False,False
40102,28,high_school,single,high_school,False,True
40103,24,high_school,single,high_school,False,False
40104,19,basic_9y,single,basic_9y,False,False
40105,59,basic_4y,divorced,basic_4y,False,True
40106,28,high_school,single,high_school,False,False
40107,19,basic_9y,single,basic_9y,False,True
40108,62,,married,,False,False
40109,62,,married,,False,True
40110,33,university_degree,single,university_degree,False,True
40111,27,university_degree,single,university_degree,False,False
40112,28,high_school,single,high_school,False,True
40113,29,university_degree,married,university_degree,False,True
40114,73,basic_4y,married,basic_4y,False,True
40115,29,high_school,single,high_school,False,False
